project_id,project_name,cert_year,stratum,council_outcome,queue_rank,source_type,source_container_id,source_container_title,document_title,document_family,source_priority,document_url,api_url,action_code,ulurp_number,application_prefix,a_application_flag,m_report_candidate_flag,ceqr_number,document_created_at,fetch_status,fetch_http_status,fetch_error
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_05_Open Space.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIOWIR6EECHVVFIJSU5XWLUNYLA,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:12Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_06_Historic and Cultural Resources.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOIASTBTSEQ5BFKTRYWJ7PZ35J5,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:15Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_07_Urban Design and Visual Resources.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIBBAAI6FMWKREJ2WA3ZEJ6KABQ,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:13Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_08_Hazardous Materials.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMRPMMBXPNFMVBJJOAKNLEOQO6D,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:16Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_09_Water and Sewer Infrastructure.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KPDVOMH43U7EJEZOTXIFQCOJBKH,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:16Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_10_Transportation.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLOKJHKH2DX3JCZLYHJKNGAQMLU,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:16Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_11_Air Quality.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLA676E5ABG7VFLOVG2NODYU22K,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:17Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_12_Greenhouse Gas Emissions and Climate Change.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KK5BSVKL6WDC5FJHP6VFIAMKBGH,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:17Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_13_Noise.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKBOZJCJQYU5FGKROA3YPSOCHXP,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:18Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_14_Public Health.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIRAVIXADTZZFB3XUDV7PYM5OYC,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:17Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_15_Neighborhood Character.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLHCQGI4F6FO5GLH6XXPNB4ODQL,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:17Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_16_Construction.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNMKEEAVJOCSJDL5LS5BPR7GTP3,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:18Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_17_Alternatives.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKI3LT6THJWIZAJCNNZ6TET2OCX,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:18Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_18_Mitigation.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIM4JGXCPSDHFG3VLCP7N4OSPBK,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:19Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_19_Unavoidable Adverse Impacts.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KPUK6VCKDSH6JAZDTA4JBNMCEDU,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:18Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_20_Growth-Inducing Aspects of the Proposed Actions.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KI4FB2Q3I75XNGZA7JDPCBKAXGY,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:18Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_21_Irreversible and Irretrievable Commitment of Resources.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KO7CUQZTJF33JCKPLZZZKNLYERF,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:19Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_22_Effects on Disadvantaged Communities.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKRFFFENRH3KRDJDKMFIR35XCPY,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:19Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_23_Response to Comments on the DEIS.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNYWFL46RQJO5FJBCZNZ5GMTZGO,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:19Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_Appendix A_Proposed Zoning Text and Attachments 1 and 2.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNY2GCSS4XQ7ZEZQWATKA5TS5PC,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:21Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_Appendix B_Historic and Cultural Resources.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KO3SKBWZUIY6VGZJLTPHDVTXXBK,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:21Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_Appendix C_Hazardous Materials.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOA2M65RE7DNRDKYPHMPNL7C325,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:22Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_Appendix D_Water and Sewer Infrastructure.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLFZDJKJ7Z3DZA2EYXNR77LTMYZ,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:21Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_Appendix E_Construction.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKMUKB75O2TNZALNHYRODXO2D67,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:22Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_Appendix F_Written Comments on the DEIS.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMEISDEIVU3IBBYKESV6573WS2L,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:23Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_Cover Page and Table of Contents.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOLGZ3A7ZBTJRE2T32HXC32YGND,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:23Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,81a3488f-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_Executive Summary_1,23DCP079M_FEIS_Executive_Summary_06202025.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KK72DMR7VIV4FHK5HJUETQAAGHG,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T17:19:42Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,86b74bd1-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_23DCP079M_1,23DCP079M_FEIS_Foreword.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KP7IQYEQ2LY2ZBZ55Q3NJC3FQHK,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T18:11:25Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,42ac35ef-fa4d-f011-877a-001dd80340cd,P2017M0299_FEIS_Notice of Completion_1,23DCP079M_FEIS_Notice_Of_Completion_06202025.pdf,final_eis,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKNWEU22HBOSRDJ32E4E6VRR4RA,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T17:21:23Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,ab32badf-d776-f011-b4cc-001dd80a67c9,P2017M0299_Technical Memorandum 002_1,23DCP079M_Tech Memo_002_081225.pdf,technical_memo,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KI574HBKEHFCFFKVB43ZWJT6Y72,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-08-12T17:45:23Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,26c33550-5332-f011-8c4e-001dd80340cd,P2017M0299_Technical Memorandum_001_1,23DCP079M_Tech_Memo_001_05162025.pdf,technical_memo,6,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KJXNQ34N7HGZZHYOFEUGR3Z56GT,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-05-16T12:43:24Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,docket_description,ae6a71cf-45c9-ef11-b8e9-001dd804e106,P2017M0299_ZS_MN CB8,ZAP disposition docket description,docket_description,7,https://zap.planning.nyc.gov/projects/P2017M0299,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",db05831c-dc88-eb11-a812-001dd802e50d,,,False,False,23DCP079M,2025-04-14T04:00:00.000Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,project_page,P2017M0299,ZAP project page,ZAP project page,project_page,8,https://zap.planning.nyc.gov/projects/P2017M0299,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,ceqr_access,23DCP079M,CEQR Access,23DCP079M,ceqr_access,9,https://a002-ceqraccess.nyc.gov/ceqr/,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,cpc_report_nycgov_fallback,edabe7cf-0b51-f011-877a-001dd80a67c9,,250214LDM CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/250214.pdf,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",LD,250214LDM,,False,False,23DCP079M,,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,cpc_report_nycgov_fallback,9443408e-d394-ec11-8d20-001dd804de2f,Zoning Authorization,N250154ZAM CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/250154.pdf,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZA,N250154ZAM,N,False,False,23DCP079M,,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,cpc_report_nycgov_fallback,c7967b33-d54d-ef11-a316-001dd804bd96,,N250155ZCM CPC report nyc.gov fallback,cpc_report,10,https://www.nyc.gov/assets/planning/download/pdf/about/cpc/250155.pdf,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",ZC,N250155ZCM,N,False,False,23DCP079M,,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,d78afa22-9fa0-ed11-aad0-001dd806abde,P2017M0299 - Draft Scope Of Work - 1,23DCP079M_Draft_Scope_Of_Work_01302023.pdf,scope,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KO24KAW2PYITJDYMUTX3RZSC55V,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2023-01-30T13:08:31Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,ab6292e6-9ea0-ed11-aad0-001dd806abde,P2017M0299 - EAS_23DCP079M - 1,23DCP079M_EAS_01302023.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KJC6OTUDVJTEBEZLKTSRHIMC45G,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2023-01-30T13:06:51Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,db673e4c-f3df-ef11-8eea-001dd805533f,P2017M0299_Final Scope of Work_1,23DCP079M_Final_Scope_of_Work_01312025.pdf,scope,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLYRXFJ42E6C5FLPRVZVQN3GE64,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-31T16:49:31Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,e001df64-9fa0-ed11-aad0-001dd806abde,P2017M0299 - Lead Agency Letter - 1,23DCP079M_Lead_Agency_Letter_01302023.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KN5UAJZO2MGKBH23E76EI5XKY7O,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2023-01-30T13:10:31Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,d4fc3947-9fa0-ed11-aad0-001dd806abde,P2017M0299 - Scoping Meeting Notice - 1,23DCP079M_Notice_Of_Scoping_Meeting_01302023.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KJQUJUDMJZ6SNALJ4U7EQ7VDA3J,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2023-01-30T13:09:29Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,ea039204-9fa0-ed11-aad0-001dd806abde,P2017M0299 - Positive Declaration - 1,23DCP079M_Positive_Declaration_01302023.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOR2AIOSSQ4DFEZOUREJEQXJLHV,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2023-01-30T13:07:37Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,82d90fbb-b329-f011-8c4e-001dd80db62a,P2017M0299_Public Meeting Notice_1,23DCP079M_Public Hearing Notice_050525.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KMMVUAKQDNZ35EK3FY6LBM4I34G,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-05-05T13:27:11Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,654c2189-9fa0-ed11-aad0-001dd806abde,P2017M0299 - Remote Scoping Protocol - 1,23DCP079M_Remote_Scoping_Protocol_01302023.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KOO53CSTDJGE5HJFDRQCX7LC5IJ,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2023-01-30T13:11:21Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,691eead4-c220-f011-998a-001dd80a67c9,P2017M0299_Docket_1,250151ZMM_Dkt.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KLTNTJ2VCJ5R5F2QOCLOKQTUX2I,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-04-25T17:45:37Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,8310b690-4acc-ef11-b8e9-001dd8055a8b,P2017M0299_Notice of Receipt_1,250151ZMM_NOR.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KIEAH4DMOQUTVHYNKGYEWLHWZSH,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-01-06T20:39:42Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,691eead4-c220-f011-998a-001dd80a67c9,P2017M0299_Docket_1,250152ZRM_Dkt.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KK2UTVQMTSPNBCIOHEKQKIDVJMK,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-04-24T04:17:13Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,691eead4-c220-f011-998a-001dd80a67c9,P2017M0299_Docket_1,250153 ZSM_Dkt.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KKZP625BJQBQVAJWPDOAMPCI3UO,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-04-25T17:46:27Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,691eead4-c220-f011-998a-001dd80a67c9,P2017M0299_Docket_1,250154ZAM_Dkt.pdf,other_public_document,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KJI5VYUHCGM6BDIBDL4XXMHXBUY,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-06-20T17:30:45Z,success,200,
P2017M0299,Lenox Hill Hospital,2025,A,approve_w_mods,570,public_artifact_document,2732777b-75e9-ef11-9342-001dd805533f,P2017M0299_Notice of Certification_1,C 250151 ZMM.NOC.pdf,notice,10,https://zap-api-production.herokuapp.com/document/artifact/01QY2C5KNFO77TD4XXANHITVICXRQELDH4,"https://zap-api-production.herokuapp.com/projects/P2017M0299?include=actions,milestones,dispositions,dispositions.action,users,assignments.user,packages,artifacts",,,,False,False,23DCP079M,2025-02-12T19:19:06Z,success,200,
